shape,max_tem,tem_rate,height,length,width,W_top,W_side,W_bottom,tem_initial,tem_out,days,location,y_temp
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.2,center,21.63236977
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.3,center,24.60684097
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.4,center,27.3731782
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.5,center,29.94396414
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.6,center,32.33013966
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.7,center,34.54148365
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.8,center,36.58700086
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,0.9,center,38.47517046
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1,center,40.21408652
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.1,center,41.81152973
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.2,center,43.275
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.3,center,44.61172843
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.4,center,45.82867975
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.5,center,46.93255097
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.6,center,47.9297697
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.7,center,48.82643815
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.8,center,49.62640862
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,1.9,center,50.33658529
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2,center,50.96372061
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.1,center,51.51298056
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.2,center,51.98912369
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.3,center,52.39670026
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.4,center,52.73983213
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.5,center,53.02123831
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.6,center,53.24282086
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.7,center,53.40643087
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.8,center,53.5142657
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,2.9,center,53.56894919
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,3,center,53.57345186
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,3.5,center,52.64070765
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,4,center,51.08344533
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,4.5,center,49.14347829
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,5,center,46.98848081
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,5.5,center,44.73444077
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,6,center,42.46356468
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,6.5,center,40.2296531
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,7,center,38.06804486
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,7.5,center,36.00150958
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,8,center,34.04343062
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,9,center,30.58187532
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,10,center,27.5657792
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,11,center,24.96163999
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,16,center,17.94816482
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,21,center,14.21446413
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,26,center,12.23752628
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,31,center,11.19077286
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,37,center,10.58150734
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,43,center,10.28503244
sw2,48.8,0.73,4.2,20,2,13,8,2.7,15,10,53,center,10.10490137
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.1,center,23.43436526
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.2,center,26.6323037
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.3,center,29.60800969
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.4,center,32.3746217
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.5,center,34.94238598
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.6,center,37.31944235
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.7,center,39.51308471
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.8,center,41.53056912
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,0.9,center,43.37942907
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1,center,45.06749643
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.1,center,46.60279582
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.2,center,47.99340759
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.3,center,49.24734298
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.4,center,50.37244588
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.5,center,51.37632233
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.6,center,52.266294
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.7,center,53.04931505
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.8,center,53.73003268
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,1.9,center,54.31608213
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2,center,54.81488152
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.1,center,55.23219814
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.2,center,55.57332912
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.3,center,55.8433152
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.4,center,56.04666038
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.5,center,56.18607968
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.6,center,56.26326181
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.7,center,56.27986042
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.8,center,56.23800569
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,2.9,center,56.14040553
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,3,center,55.99024015
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,3.5,center,54.26207257
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,4,center,51.91600999
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,4.5,center,49.21204426
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,5,center,46.32816563
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,5.5,center,43.38555262
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,6,center,40.46844106
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,6.5,center,37.63076326
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,7,center,34.9068731
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,7.5,center,32.31791554
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,8,center,29.87530084
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,9,center,25.5790222
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,10,center,21.84580497
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,11,center,18.62666126
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,16,center,9.943193143
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,21,center,5.303196236
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,26,center,2.833552752
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,31,center,1.518178277
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,37,center,0.747187925
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,43,center,0.369247797
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,0,53,center,0.137412257
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.1,center,23.43464923
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.2,center,26.63232572
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.3,center,29.60762011
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.4,center,32.37414053
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.5,center,34.94291204
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.6,center,37.32300812
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.7,center,39.52255102
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.8,center,41.5493797
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,0.9,center,43.41134286
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1,center,45.11635979
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.1,center,46.67237379
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.2,center,48.08727173
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.3,center,49.3688048
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.4,center,50.52452384
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.5,center,51.56173188
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.6,center,52.48745257
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.7,center,53.30835608
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.8,center,54.02882466
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,1.9,center,54.65624985
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2,center,55.19782789
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.1,center,55.65912561
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.2,center,56.04526064
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.3,center,56.36111022
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.4,center,56.61105096
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.5,center,56.79779923
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.6,center,56.92311483
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.7,center,56.98871724
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.8,center,56.99675902
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,2.9,center,56.94992008
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,3,center,56.85131072
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,3.5,center,55.38828426
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,4,center,53.3051551
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,4.5,center,50.8558556
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,5,center,48.21493736
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,5.5,center,45.50184867
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,6,center,42.80014893
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,6.5,center,40.16372654
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,7,center,37.62726368
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,7.5,center,35.21244688
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,8,center,32.9313441
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,9,center,28.91330658
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,10,center,25.41912971
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,11,center,22.4049875
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,16,center,14.27818363
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,21,center,9.940285217
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,26,center,7.63487641
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,31,center,6.409041428
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,37,center,5.691957888
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,43,center,5.341171062
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,5,53,center,5.126567079
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.1,center,23.43493319
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.2,center,26.63234775
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.3,center,29.60723054
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.4,center,32.37365936
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.5,center,34.94343809
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.6,center,37.32657389
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.7,center,39.53201734
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.8,center,41.56819028
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,0.9,center,43.44325666
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1,center,45.16522316
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.1,center,46.74195176
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.2,center,48.18113587
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.3,center,49.49026662
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.4,center,50.67660179
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.5,center,51.74714142
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.6,center,52.70861114
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.7,center,53.56739712
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.8,center,54.32761664
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,1.9,center,54.99641757
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2,center,55.58077425
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.1,center,56.08605309
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.2,center,56.51719217
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.3,center,56.87890524
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.4,center,57.17544154
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.5,center,57.40951877
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.6,center,57.58296784
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.7,center,57.69757406
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.8,center,57.75551236
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,2.9,center,57.75943463
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,3,center,57.71238129
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,3.5,center,56.51449596
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,4,center,54.69430021
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,4.5,center,52.49966694
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,5,center,50.10170909
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,5.5,center,47.61814472
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,6,center,45.13185681
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,6.5,center,42.69668982
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,7,center,40.34765427
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,7.5,center,38.10697823
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,8,center,35.98738736
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,9,center,32.24759095
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,10,center,28.99245446
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,11,center,26.18331374
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,16,center,18.61317413
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,21,center,14.5773742
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,26,center,12.43620007
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,31,center,11.29990458
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,37,center,10.63672785
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,43,center,10.31309433
sw2,48.8,0.73,4.2,20,2,13,8,2.7,20,10,53,center,10.1157219
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0,center,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.1,center,18.43564592
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.2,center,21.62862667
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.3,center,24.58727645
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.4,center,27.31677179
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.5,center,29.8214473
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.6,center,32.10732765
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.7,center,34.18267974
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.8,center,36.05752057
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,0.9,center,37.74289707
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1,center,39.25027915
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.1,center,40.59113623
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.2,center,41.77667045
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.3,center,42.81766065
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.4,center,43.72437887
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.5,center,44.50655174
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.6,center,45.17334955
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.7,center,45.7333363
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.8,center,46.19255909
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,1.9,center,46.55986932
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,2,center,46.84373781
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,2.5,center,46.69025292
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,3,center,45.50798286
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,3.5,center,43.67715068
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,4,center,41.46326487
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,4.5,center,39.04993789
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,5,center,36.55804009
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,5.5,center,34.06704224
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,6,center,31.63092405
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,6.5,center,29.28179425
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,7,center,27.03845343
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,8,center,23.01023571
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,9,center,19.44354484
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10,center,16.30961618
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.1,center,16.00031256
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.2,center,15.69357589
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.3,center,15.3859591
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.4,center,15.07304918
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.5,center,14.7513967
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.6,center,14.4195549
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.7,center,14.07788256
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.8,center,13.72788442
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,10.9,center,13.3715972
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,11,center,13.01116979
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,16,center,3.439970376
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,21,center,-1.089362795
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,26,center,-3.191258566
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,31,center,-4.163647062
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,37,center,-4.650817651
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,43,center,-4.854203173
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,-5,53,center,-4.95614328
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0,center,20
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.1,center,23.43517492
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.2,center,26.62462476
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.3,center,29.57058443
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.4,center,32.27004887
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.5,center,34.72033011
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.6,center,36.92351318
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.7,center,38.88695064
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.8,center,40.62187085
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,0.9,center,42.14173613
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1,center,43.46096481
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.1,center,44.59409317
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.2,center,45.55528072
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.3,center,46.35804432
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.4,center,47.01513284
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.5,center,47.53848365
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.6,center,47.93922506
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.7,center,48.2276477
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.8,center,48.41131768
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,1.9,center,48.50042122
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,2,center,48.50460165
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,2.5,center,47.00207386
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,3,center,44.56976338
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,3.5,center,41.61403358
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,4,center,38.41135756
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,4.5,center,35.14659734
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,5,center,31.93585809
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,5.5,center,28.85033281
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,6,center,25.93385465
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,6.5,center,23.20759363
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,7,center,20.67931545
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,8,center,16.37000354
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,9,center,12.74229297
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10,center,9.710355626
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.1,center,9.413046626
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.2,center,9.121246236
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.3,center,8.834220691
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.4,center,8.551059783
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.5,center,8.27103564
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.6,center,7.993804037
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.7,center,7.719359907
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.8,center,7.447910765
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,10.9,center,7.179762364
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,11,center,6.91523998
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,16,center,0.537689527
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,21,center,-2.437720557
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,26,center,-3.815169133
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,31,center,-4.452153506
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,37,center,-4.771265559
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,43,center,-4.904490113
s3,48.8,0.73,1.5,20,15,8,2.7,8,20,-5,53,center,-4.971267026
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0,center,15
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.1,center,18.43575695
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.2,center,21.62957069
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.3,center,24.59121504
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.4,center,27.32779289
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.5,center,29.84527299
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.6,center,32.15055425
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.7,center,34.2520315
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.8,center,36.15932864
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,0.9,center,37.8828133
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1,center,39.43316288
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.1,center,40.82104834
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.2,center,42.05692535
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.3,center,43.15090469
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.4,center,44.11267656
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.5,center,44.95146986
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.6,center,45.67603422
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.7,center,46.29458127
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.8,center,46.81286484
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,1.9,center,47.23949356
s3,48.8,0.73,1.5,20,15,8,2.7,8,15,0,2,center,47.58273817
